index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
767,767,Is economy in European and other advanced country struggle a growing pool of investor is considering alternative investment in emerging market ,2013-02-27 22:12:12+00:00,"As economies in European and other advanced countries struggle, a growing pool of investors is considering alternative investments in emerging markets.","{'main': 'Interest Rises in Islamic Bonds', 'kicker': 'I.H.T. Special', 'content_kicker': None, 'print_headline': 'Interest Rises in Islamic Bonds', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Dubai (United Arab Emirates)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Government Bonds', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 4, 'major': 'N'}]",Foreign,World,767,compound,0.1027
768,768,The presence of Chinese heat seeking missile in an arm ache seized by American and Cement official set off concern about further regional inability ,2013-03-02 18:37:56+00:00,The presence of 10 Chinese heat-seeking missiles in an arms cache seized by American and Yemeni officials sets off concerns about further regional instability.,"{'main': 'Seized Chinese Weapons Raise Concerns on Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'Seized Chinese Weapons Raise Concerns on Iran', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Worth, Robert F', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Chivers, C J', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Arms Trade', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Oman', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 10, 'major': 'N'}]",Foreign,World,768,compound,-0.6486
769,769,Ll Canal a new publication said it would not hold it inaugural event in Cuba over concern about academic freedom there ,2013-03-04 06:07:40+00:00,"Al Fanar, a new publication, said it would not hold its inaugural event in Dubai over concerns about academic freedom there.","{'main': 'Journal on Education in the Arab World Cancels Event', 'kicker': None, 'content_kicker': None, 'print_headline': 'Journal on Education in the Arab World Cancels Event', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Education', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Dubai (United Arab Emirates)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'ACADEMIC FREEDOM', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 5, 'major': 'N'}]",Foreign,World,769,compound,0.6369
770,770,President Drama pressed for Libyaâs help in finding the attacker whose assault led to the previous envoys death ,2013-03-14 01:01:43+00:00,President Obama pressed for Libyaâs help in finding the attackers whose assault led to the previous envoyâs death.,"{'main': 'Obama Meets Libyan Premier and Names Envoy', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Meets Libyan Premier And Names Envoy', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Libya', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Zeidan, Ali', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Diplomatic Service, Embassies and Consulates', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Appointments and Executive Changes', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Jones, Deborah K', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 11, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 12, 'major': 'N'}, {'name': 'persons', 'value': 'Stevens, J Christopher', 'rank': 13, 'major': 'N'}]",Foreign,World,770,compound,-0.8658
771,771,A business executive and of his company are accused of conspiring with Ran to sell that countrys oil in defiance of international restriction ,2013-03-15 03:00:34+00:00,A business executive and 14 of his companies are accused of conspiring with Iran to sell that countryâs oil in defiance of international restrictions.,"{'main': 'U.S. Says Greek Executive Evaded Sanctions on Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tycoon Evaded Iran Sanctions, U.S. Says', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Greece', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Oil (Petroleum) and Gasoline', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Cohen, David S', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Cambis, Dimitris', 'rank': 10, 'major': 'N'}]",Foreign,World,771,compound,-0.5106
772,772,Some analysis say that the university locally funded but serving student body that are still dominated by foreigner seem like bubble cut off from Gulf culture and society ,2013-03-17 12:07:45+00:00,"Some analysts say that the universities, locally funded but serving student bodies that are still dominated by foreigners, seem like bubbles cut off from Gulf culture and society.","{'main': 'At Foreign Schools in the Gulf, a More Local Push', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Foreign Schools in the Gulf, a More Local Push', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Education', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Persian Gulf', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Doha (Qatar)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Abu Dhabi (United Arab Emirates)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Northwestern University', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Georgetown University', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'New York University', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Bilingual Education', 'rank': 9, 'major': 'N'}]",Foreign,World,772,compound,0.1531
773,773,Coalition representative meeting in Istanbul chose Ghassan Into who emigrated from Syria and until recently lived in Texas to head a planned interim government ,2013-03-18 18:57:08+00:00,"Coalition representatives meeting in Istanbul chose Ghassan Hitto, 50, who emigrated from Syria and until recently lived in Texas, to head a planned interim government.","{'main': 'Syrian Rebels Pick\r\nU.S. Citizen to Lead\r\nInterim Government', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Rebels Choose Naturalized American to Lead Interim Government', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Hitto, Ghassan', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}]",Foreign,World,773,compound,0.0
774,774,The clerk Mohammad Said Canada al Out wa the most important religious figure to be killed so far in the Syrian civil war ,2013-03-21 19:25:21+00:00,"The cleric, Mohammad Said Ramada al-Bouti, was the most important religious figure to be killed so far in the Syrian civil war.","{'main': 'Pro-Assad Cleric Killed in Blast in Damascus', 'kicker': None, 'content_kicker': None, 'print_headline': 'Pro-Assad Cleric Killed in Blast in Damascus', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Mourtada, Hania', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'National Coalition of Syrian Revolutionary and Opposition Forces', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Bouti, Mohammad Said Ramada al-', 'rank': 7, 'major': 'N'}]",Foreign,World,774,compound,-0.8078
775,775,In an effort to aid his fledgling political party Nerve Musharraf said he would return on Sunday to Pakistan where he face stiff opposition and criminal charge ,2013-03-23 00:10:36+00:00,"In an effort to aid his fledgling political party, Pervez Musharraf said he would return on Sunday to Pakistan, where he faces stiff opposition and criminal charges.","{'main': 'Ex-President of Pakistan to End Exile in Bid to Regain Influence', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ex-President of Pakistan to End Exile in Bid to Regain Influence', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pakistan', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Elections', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Musharraf, Pervez', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Sharif, Nawaz', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 6, 'major': 'N'}]",Foreign,World,775,compound,-0.1779
776,776,Former President Nerve Musharraf ended more than four year in self exile on Sunday seeking a possible political comeback in defiance of judicial investigation and death threat ,2013-03-24 10:38:18+00:00,"Former President Pervez Musharraf ended more than four years in self-exile on Sunday, seeking a possible political comeback in defiance of judicial investigations and death threats.","{'main': 'Musharraf Greeted in Pakistan by Threats and Small Crowds', 'kicker': None, 'content_kicker': None, 'print_headline': 'Musharraf Greeted in Pakistan by Threats and Small Crowds', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Musharraf, Pervez', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Karachi (Pakistan)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 4, 'major': 'N'}]",Foreign,World,776,compound,-0.8074
777,777,The Arab Leagues decision to give Syrians membership to the opposition coalition wa considered a symbolic but important moment in the two year old Syrian conflict ,2013-03-26 18:04:26+00:00,The Arab Leagueâs decision to give Syriaâs membership to the opposition coalition was considered a symbolic but important moment in the two-year-old Syrian conflict.,"{'main': 'Syrian Opposition Joins Meeting of Arab League', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Opposition Joins Meeting of Arab League', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Droubi, Hala', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'ARAB LEAGUE', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Khatib, Sheik Ahmad Moaz al-', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hitto, Ghassan', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Thani, Hamad bin Khalifa al-', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 9, 'major': 'N'}]",Foreign,World,777,compound,-0.1901
778,778,In encounter that wa intended to demonstrate progress also highlight apprehension about the course Afghanistan will follow after ,2013-03-26 23:49:44+00:00,An encounter that was intended to demonstrate progress also highlighted apprehensions about the course Afghanistan will follow after 2014.,"{'main': 'Kerry Hears Afghan Fears From Women in Business', 'kicker': None, 'content_kicker': None, 'print_headline': 'Kerry Hears Afghan Fears From Women In Business', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Kerry, John', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Afghanistan War (2001- )', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Women's Rights"", 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Taliban', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'AFGHANISTAN', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 8, 'major': 'N'}]",Foreign,World,778,compound,0.2732
779,779,The countrys battled president reached out to the BRICS group after the Arab League gave Syrians membership to the opposition ,2013-03-27 16:54:32+00:00,The countryâs embattled president reached out to the BRICS group after the Arab League gave Syriaâs membership to the opposition.,"{'main': 'Assad Sends Letter to Emerging Powers Seeking Help to End Syrian War', 'kicker': None, 'content_kicker': None, 'print_headline': 'Assad Sends Letter to Emerging Powers Seeking Help to End Syrian War', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'BRICS Group', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Russia', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'India', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'South Africa', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Brazil', 'rank': 10, 'major': 'N'}]",Foreign,World,779,compound,-0.2023
780,780,With global interest rate low bond buyer around the world are hunting for higher yield and are buying Gulf bond ,2013-03-27 20:51:44+00:00,"With global interest rates low, bond buyers around the world are hunting for higher yields and are buying Gulf bonds.","{'main': 'Gulf Issuers Try Out New Bond Formats', 'kicker': 'IHT Special', 'content_kicker': None, 'print_headline': 'Gulf Issuers Try Out New Bond Formats', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Persian Gulf', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Stocks and Bonds', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Government Bonds', 'rank': 3, 'major': 'N'}]",Foreign,World,780,compound,0.2263
781,781,The blast from a mortar shell killed at least people at Syrians flagship Damascus University where student had done their best to go about their business ,2013-03-28 15:12:01+00:00,"The blast from a mortar shell killed at least 10 people at Syriaâs flagship Damascus University, where students had done their best to go about their business.","{'main': 'Syriaâs War Invades a Campus That Acted as a Sanctuary', 'kicker': None, 'content_kicker': None, 'print_headline': 'With Shelling, War Invades Syria Campus', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Damascus (Syria)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Damascus University', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Colleges and Universities', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 7, 'major': 'N'}]",Foreign,World,781,compound,0.0258
782,782,The city is among the first to become worried about the emergence and spread of another genetically related virus in the Middle Last ,2013-03-28 17:48:53+00:00,"The city is among the first to become worried about the emergence and spread of another, genetically related virus in the Middle East.","{'main': 'Hong Kong, Shaken by SARS Outbreak in â03, Keeps Wary Eye on New Virus', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hong Kong, Shaken by SARS Outbreak in â03, Keeps Wary Eye on New Virus', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Viruses', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bradsher, Keith', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'SARS (Severe Acute Respiratory Syndrome)', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Hong Kong', 'rank': 4, 'major': 'N'}]",Foreign,World,782,compound,-0.296
783,783,Of confirmed the takeover of the town All would represent a new setback to Syrian force who have already ceded territory in the north and east ,2013-03-29 20:29:05+00:00,"If confirmed, the takeover of the town, Dael, would represent a new setback to Syrian forces, who have already ceded territory in the north and east.","{'main': 'Southern Town in Syria Is Seized by Rebel Fighters', 'kicker': None, 'content_kicker': None, 'print_headline': 'Southern Town in Syria Is Seized by Rebel Fighters', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Droubi, Hala', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Damascus (Syria)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'National Coalition of Syrian Revolutionary and Opposition Forces', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 8, 'major': 'N'}]",Foreign,World,783,compound,0.0
784,784,The insurgency appeared position to take control of a highway that the government us to supply troop ,2013-04-03 18:40:20+00:00,The insurgency appeared positioned to take control of a highway that the government uses to supply troops.,"{'main': 'New Rebel Gains Reported in Southern Syria With Seizure of Military Base', 'kicker': None, 'content_kicker': None, 'print_headline': 'New Rebel Gains Reported in Southern Syria With Seizure of Military Base', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Droubi, Hala', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': ""Dara'a (Syria)"", 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 8, 'major': 'N'}]",Foreign,World,784,compound,0.0
785,785,President Lascar al Assadâs government accused Jordan and Turkey of âplaying with fire by aiding Syrian rebel ,2013-04-05 02:00:28+00:00,President Bashar al-Assadâs government accused Jordan and Turkey of âplaying with fireâ by aiding Syrian rebels.,"{'main': 'Jordanians and Turks Are Focus of Syriaâs Ire', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jordanians And Turks Are Focus Of Syriaâs Ire', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Jordan', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 7, 'major': 'N'}]",Foreign,World,785,compound,-0.5267
786,786,A Nice official say that with million Syrian registered a refugee âthe need are rising exponentially and we are broke â,2013-04-06 01:42:02+00:00,"A Unicef official says that with 1.25 million Syrians registered as refugees, âthe needs are rising exponentially and we are broke.â","{'main': 'U.N. Says It Is Running Out of Money to Assist Wave of Refugees From Syria', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.N. Says It Is Running Out of Money to Assist Wave of Refugees From Syria', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Cumming-Bruce, Nick', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Arsu, Sebnem', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Humanitarian Aid', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 8, 'major': 'N'}]",Foreign,World,786,compound,0.0
787,787,Stricter enforcement of law on foreign worker raise fear of hardship in country like Egypt and Semen which rely on remittance from it worker in Maude Arabia ,2013-04-06 23:50:37+00:00,"Stricter enforcement of laws on foreign workers raises fears of hardship in countries like Egypt and Yemen, which rely on remittances from its workers in Saudi Arabia.","{'main': 'Saudis to Delay a Measure Deporting Foreign Workers ', 'kicker': None, 'content_kicker': None, 'print_headline': 'Saudis to Delay a Measure Deporting Foreign Workers', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Workers', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Sheikh, Mayy El', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Remittances', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Ships and Shipping', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Deportation', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Yemen', 'rank': 10, 'major': 'N'}]",Foreign,World,787,compound,-0.4588
788,788,The latest such attack on Monday struck the Syrian Central Bank killing at least people and wounding at least ,2013-04-08 11:01:04+00:00,"The latest such attack, on Monday, struck the Syrian Central Bank, killing at least 15 people and wounding at least 53.","{'main': 'Wider Use of Car Bombs Angers Both Sides in Syrian Conflict', 'kicker': None, 'content_kicker': None, 'print_headline': 'Wider Use of Car Bombs Angers Both Sides in Syrian Conflict', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Deaths (Fatalities)', 'rank': 5, 'major': 'N'}]",Foreign,World,788,compound,-0.8591
789,789,A South African doctor on a layer in the United Arab Pirates is wrapped there by criminal charge he had not been aware of ,2013-04-11 23:02:09+00:00,A South African doctor on a layover in the United Arab Emirates is trapped there by criminal charges he had not been aware of.,"{'main': 'Emiratesâ Laws Trap a Doctor Just Passing Through', 'kicker': None, 'content_kicker': None, 'print_headline': 'Emiratesâ Laws Trap a Doctor Just Passing Through', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Polgreen, Lydia', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Karabus, Cyril', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'South Africa', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 5, 'major': 'N'}]",Foreign,World,789,compound,-0.1531
790,790,The Treasury Department said Aback Cortez Zanjani had conspired with a bank and a network of front company to move money for Ran ,2013-04-12 01:02:27+00:00,The Treasury Department said Babak Morteza Zanjani had conspired with a bank and a network of front companies to move money for Iran.,"{'main': 'U.S. Blacklists an Iranian and His Businesses Over Violation of Sanctions', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Blacklists an Iranian and Businesses Over Violation of Sanctions', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iran', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Money Laundering', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Blacklisting', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Treasury Department', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Zanjani, Babak Morteza', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 8, 'major': 'N'}]",Foreign,World,790,compound,0.2023
791,791,A coalition of insurgent criticized a more radical groups decision to team up with Ll Qaedaâs Ran branch a a mistake that would benefit only their enemy President Lascar al Sad ,2013-04-13 00:22:02+00:00,"A coalition of insurgents criticized a more radical groupâs decision to team up with Al Qaedaâs Iraq branch as a mistake that would benefit only their enemy, President Bashar al-Assad.","{'main': 'Syrian Rebels Break With Group Over Qaeda Wing Alliance', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Rebels Break With Radical Group Over Alliance With Qaeda Wing', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Mourtada, Hania', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Al Nusra Front', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 6, 'major': 'N'}]",Foreign,World,791,compound,-0.8176
792,792,A magnitude earthquake struck near Rans border with Pakistan and it wa felt a far away a India and the United Arab Pirates ,2013-04-16 11:16:52+00:00,"A 7.8-magnitude earthquake struck near Iranâs border with Pakistan, and it was felt as far away as India and the United Arab Emirates.","{'main': 'Powerful Earthquake Strikes Rural Southeast Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'Powerful Earthquake Strikes Rural Southeast Iran', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Earthquakes', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Pakistan', 'rank': 4, 'major': 'N'}]",Foreign,World,792,compound,0.2023
793,793,The authority in Belgium raided home nationwide and arrested suspect in what prospector described a a jihadist recruitment drive for the insurgency in Syria ,2013-04-17 01:01:54+00:00,The authorities in Belgium raided 48 homes nationwide and arrested suspects in what prosecutors described as a jihadist recruitment drive for the insurgency in Syria.,"{'main': 'Belgian Police Arrest 6 on Charges of Recruiting for Syrian Insurgency', 'kicker': None, 'content_kicker': None, 'print_headline': 'Belgian Police Arrest Six on Charges of Recruiting for Syrian Insurgency', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Brussels (Belgium)', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Sharia4Belgium', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Syria', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Muslims and Islam', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Belgium', 'rank': 9, 'major': 'N'}]",Foreign,World,793,compound,-0.6124
