index,Unnamed: 0,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,row_id,sentiment_type,sentiment_score
161,161,The issue of the divided island of Typhus hinders the dialogue between the two group at a time when both are stretched financially and military ,2010-11-24 12:10:12+00:00,"The issue of the divided island of Cyprus hinders the dialogue between the two groups, at a time when both are stretched financially and militarily.","{'main': 'Between the European Union and NATO, Many Walls', 'kicker': 'Letter from Europe', 'content_kicker': None, 'print_headline': 'Many Walls Separate the E.U. and NATO', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Europe', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'North Atlantic Treaty Organization', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Cyprus', 'rank': 6, 'major': 'N'}]",Foreign,World,161,compound,0.0
162,162,Tables show how two president have dealt with Ran and how President Drama built support for harsher sanction ,2010-11-28 18:09:00+00:00,Cables show how two presidents have dealt with Iran and how President Obama built support for harsher sanctions.,"{'main': 'Around the World, Distress Over Iran', 'kicker': None, 'content_kicker': None, 'print_headline': 'From Arabs and Israelis, Sharp Distress Over a Nuclear Iran', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'WikiLeaks', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Classified Information and State Secrets', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'AHMADINEJAD, MAHMOUD', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 11, 'major': 'N'}, {'name': 'glocations', 'value': 'North Korea', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 13, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Nuclear Weapons', 'rank': 15, 'major': 'N'}]",Foreign,World,162,compound,-0.128
163,163,A spokesman for the fire service in northern Israel said the fire wa the biggest and deadliest in Israels history ,2010-12-02 15:48:52+00:00,A spokesman for the fire service in northern Israel said the fire was the biggest and deadliest in Israelâs history.,"{'main': 'Lethal Fire Rages Through Forest in Northern Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'At Least 40 People Are Killed By Forest Fire in Northern Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Prisons and Prisoners', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Forest and Brush Fires', 'rank': 3, 'major': 'N'}]",Foreign,World,163,compound,-0.5859
164,164,Israels rain starved and wind whipped north burned for a third day on Saturday a the police announced the arrest of two men they suspect of negligently starting the blaze ,2010-12-04 15:54:19+00:00,Israelâs rain-starved and wind-whipped north burned for a third day on Saturday as the police announced the arrest of two men they suspect of negligently starting the blaze.,"{'main': 'Suspects Held as Deadly Fire Rages in Israel for Third Day', 'kicker': None, 'content_kicker': None, 'print_headline': 'Suspects Held as Deadly Fire Rages in Israel for Third Day', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Fires and Firefighters', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Forest and Brush Fires', 'rank': 3, 'major': 'N'}]",Foreign,World,164,compound,-0.802
165,165,The Leviathan field off Israels northern coast is one of the worlds largest offshore gas find of the past decade ,2010-12-30 17:02:26+00:00,"The Leviathan field, off Israelâs northern coast, is one of the worldâs largest offshore gas finds of the past decade.","{'main': 'Gas Field Confirmed Off Coast of Israel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gas Field Confirmed Off Coast Of Israel', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Offshore Drilling and Exploration', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Natural Gas', 'rank': 3, 'major': 'N'}]",Foreign,World,165,compound,0.0
166,166,Chaos reigned at Cairo International Airport a the State Department set up chartered flight for Americans ,2011-01-31 14:42:29+00:00,Chaos reigned at Cairo International Airport as the State Department set up chartered flights for Americans.,"{'main': 'U.S. Begins Evacuation Flights From Chaotic Cairo Airport', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Begins Evacuation Flights From Chaotic Cairo Airport', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'State Department', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}]",Foreign,World,166,compound,-0.5719
167,167,The choice to send Rank G Dinner raised question about whether the White House wa using him to proud President Bosnia Mubarak to resign ,2011-02-01 02:09:44+00:00,The choice to send Frank G. Wisner raised questions about whether the White House was using him to prod President Hosni Mubarak to resign.,"{'main': 'U.S. Official With Egypt Ties to Meet With Mubarak', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Official With Egypt Ties Is to Meet With Mubarak', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Wisner, Frank G', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Obama, Barack', 'rank': 8, 'major': 'N'}]",Foreign,World,167,compound,0.1779
168,168,The scandal around the Italian premier Ilio Berlusconi are a reminder of Italys persistent gender gap ,2011-02-02 23:19:23+00:00,The scandals around the Italian premier Silvio Berlusconi are a reminder of Italyâs persistent gender gap.,"{'main': 'Sex Scandals in Italy Fuel Discontent of Women', 'kicker': 'Female Factor', 'content_kicker': None, 'print_headline': 'Sex Scandals In Italy Fuel Discontent Of Women', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Berlusconi, Silvio', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Women and Girls', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Sex', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Italy', 'rank': 4, 'major': 'N'}]",Foreign,World,168,compound,-0.4404
169,169,With Bosnia Mubarak out of power there are growing call for an accounting of his familys wealth ,2011-02-12 21:04:00+00:00,"With Hosni Mubarak out of power, there are growing calls for an accounting of his familyâs wealth.","{'main': 'Mubarak Family Riches Attract New Focus', 'kicker': None, 'content_kicker': None, 'print_headline': 'Opening âAll the Filesâ To Find Mubarak Riches', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Gamal', 'rank': 4, 'major': 'N'}]",Foreign,World,169,compound,0.5994
170,170,A blackest during protest ha mesmerized technical expert and raised concern about other government ,2011-02-15 23:39:34+00:00,A blackout during protests has mesmerized technical experts and raised concerns about other governments.,"{'main': 'Egypt Leaders Found âOffâ Switch for Internet', 'kicker': None, 'content_kicker': None, 'print_headline': 'Egyptâs Autocracy Found Internetâs âOffâ Switch', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Mubarak, Hosni', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 5, 'major': 'N'}]",Foreign,Technology,170,compound,0.1027
171,171,Is foreigner jammed Tripoliâs airport European country sought help in coming with what could be a huge wave of refugee from across the Mediterranean ,2011-02-24 09:57:57+00:00,"As foreigners jammed Tripoliâs airport, European countries sought help in coping with what could be a huge wave of refugees from across the Mediterranean.","{'main': 'Amid Exodus From Libya, Europe Braces for Refugees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Foreign Evacuees Jam Countryâs Exits', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Americans Abroad', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations, Protests, and Riots', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Migrant and Foreign Workers', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 7, 'major': 'N'}]",Foreign,World,171,compound,0.6124
172,172,Speaking in Brussels at the start of a meeting on the crisis in Tibia the Italian interior minister said Italy could not be left to handle alone a mass exudes ,2011-02-24 22:39:10+00:00,"Speaking in Brussels at the start of a meeting on the crisis in Libya, the Italian interior minister said Italy could not be left to handle alone a mass exodus.","{'main': 'Italy Seeks E.U. Aid to Cope With Libyan Refugees', 'kicker': None, 'content_kicker': None, 'print_headline': 'Italy Seeks E.U. Aid to Cope With Refugees From Libya', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Italy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 5, 'major': 'N'}]",Foreign,World,172,compound,-0.7269
173,173,Washington lobbyist for Arab nation are trying to stay ahead of event without being seen a aiding despot ,2011-03-02 02:19:50+00:00,Washington lobbyists for Arab nations are trying to stay ahead of events without being seen as aiding despots.,"{'main': 'Arab Unrest Puts Their Lobbyists in Uneasy Spot', 'kicker': None, 'content_kicker': None, 'print_headline': 'Arab Unrest Puts Lobbyists In Uneasy Spot', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Livingston, Robert L', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Arab Emirates', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'ALGERIA', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 5, 'major': 'N'}, {'name': 'glocations', 'value': 'Morocco', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Podesta, Tony', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'Cayman Islands', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Libya', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Lobbying and Lobbyists', 'rank': 13, 'major': 'N'}, {'name': 'persons', 'value': 'Moffett, Toby', 'rank': 14, 'major': 'N'}]",Foreign,World,173,compound,0.0
174,174,It least three Bangladeshi evacuee from Tibia died Sunday after trying to swim from a Greek ferry onto the island of Rete authority said ,2011-03-06 21:13:06+00:00,"At least three Bangladeshi evacuees from Libya died Sunday after trying to swim from a Greek ferry onto the island of Crete, authorities said.","{'main': '3 Bangladeshis Die During Evacuation From Libya', 'kicker': None, 'content_kicker': None, 'print_headline': '3 Bangladeshis Die During Evacuation From Libya', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Libya', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Civil War and Guerrilla Warfare', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Refugees and Displaced Persons', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Airlifts', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Crete (Greece)', 'rank': 5, 'major': 'N'}]",Foreign,World,174,compound,-0.5106
175,175,A case in Britain brought by four Kenyans raise a question Prisons are le familiar with than Germans Are the sin of one generation to be visited on the next one ,2011-04-15 11:40:37+00:00,A case in Britain brought by four Kenyans raises a question Britons are less familiar with than Germans: Are the sins of one generation to be visited on the next one?,"{'main': 'Questions Over the Abuses of the British Empire', 'kicker': 'Letter From Europe', 'content_kicker': None, 'print_headline': 'Questions Over the Abuses of the Empire', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'India', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Kashmir and Jammu (India)', 'rank': 4, 'major': 'N'}]",Foreign,World,175,compound,-0.5574
176,176,The White House pantry chef marries a special education teacher ,2011-04-29 18:04:45+00:00,The White House pastry chef marries a special education teacher.,"{'main': 'Charlie Fabella Jr. and Bill Yosses', 'kicker': None, 'content_kicker': None, 'print_headline': 'Charlie Fabella Jr., Bill Yosses', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Weddings and Engagements', 'rank': 1, 'major': 'N'}]",Society,Fashion & Style,176,compound,0.4019
177,177,It is modern economics not ethic that are bringing change to the semi nomadic Coma who in the early st century are among the few in Europe sewing to ancient way ,2011-05-03 12:20:35+00:00,"It is modern economics, not ethics, that are bringing change to the semi-nomadic Roma, who in the early 21st century are among the few in Europe hewing to ancient ways.","{'main': 'Subtle Shift at the Gypsy Bride Market', 'kicker': 'The Female Factor', 'content_kicker': None, 'print_headline': 'Subtle Shift at the Gypsy Bride Market', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Women and Girls', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Nomadic People', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Bulgaria', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 5, 'major': 'N'}]",Foreign,World,177,compound,0.0
178,178,Most flight out of Israels international airport were grounded Thursday a a safety precaution according to Israel official ,2011-05-05 19:21:59+00:00,"Most flights out of Israelâs international airport were grounded Thursday as a safety precaution, according to Israeli officials.","{'main': 'Tainted Fuel Grounds Israeli Planes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tainted Fuel Grounds Israeli Planes', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'AIRLINES AND AIRPLANES', 'rank': 2, 'major': 'N'}]",Foreign,World,178,compound,0.4215
179,179,Under pressure from a growing nationalist movement Denmark introduced stringent check on it border with Germany and Sweden ,2011-05-12 20:08:00+00:00,"Under pressure from a growing nationalist movement, Denmark reintroduced stringent checks on its borders with Germany and Sweden.","{'main': 'Denmark Reintroduces Border Controls', 'kicker': None, 'content_kicker': None, 'print_headline': 'Danes Revive Border Curbs on Germany and Sweden', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Europe', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Travel Restrictions', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Denmark', 'rank': 3, 'major': 'N'}]",Foreign,World,179,compound,-0.128
180,180,Give day after the United States imposed sanction on Syrians president Lascar al Sad the European Union overcame internal division and followed suit on Monday ,2011-05-23 18:02:15+00:00,"Five days after the United States imposed sanctions on Syriaâs president, Bashar al-Assad, the European Union overcame internal divisions and followed suit on Monday.","{'main': 'Syrian Leader Hit With European Sanctions', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syrian Leader Hit With European Sanctions', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Embargoes and Economic Sanctions', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Assad, Bashar al-', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}]",Foreign,World,180,compound,-0.1531
181,181,President Boris Panic is to remain in Belgrade during a major Western world summit meeting because of the presence there of the president of Kosovo ,2011-05-26 19:21:51+00:00,President Boris Tadic is to remain in Belgrade during a major Western world summit meeting because of the presence there of the president of Kosovo.,"{'main': 'Serbia Insists on Summit Boycott', 'kicker': None, 'content_kicker': None, 'print_headline': 'Serbia Insists on Summit Boycott', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Serbia', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Kosovo', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Poland', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Mladic, Ratko', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Tadic, Boris', 'rank': 6, 'major': 'N'}]",Foreign,World,181,compound,-0.5106
182,182,Crime Minister Deep Tayyip Erdogan will soon enter his second decade a the leader of a country he ha helped transform ,2011-06-01 03:27:01+00:00,Prime Minister Recep Tayyip Erdogan will soon enter his second decade as the leader of a country he has helped transform.,"{'main': 'Leader Transcends Complex Politics of Turkey', 'kicker': None, 'content_kicker': None, 'print_headline': 'Leader Transcends Complex Politics of Turkey', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Justice and Development Party (Turkey)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 5, 'major': 'N'}]",Foreign,World,182,compound,-0.2732
183,183,Fresh from a resounding electoral victory the government of Deep Tayyip Erdogan present the European Union with a strategic partner who could play an even greater role in the region ,2011-06-14 20:31:44+00:00,"Fresh from a resounding electoral victory, the government of Recep Tayyip Erdogan presents the European Union with a strategic partner who could play an even greater role in the region.","{'main': 'Turkish Vote Result Seen as Opportunity for E.U.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Turkish Vote Result Seen as Opportunity for E.U.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'European Union', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Sarkozy, Nicolas', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 5, 'major': 'N'}]",Foreign,World,183,compound,0.7351
184,184,In art project by two Israel artist ha found life in extraterritorial water off Israel using a floating gallery and conference space a a forum for question of boundary and identity ,2011-06-22 19:27:21+00:00,An art project by two Israeli artists has found life in extraterritorial waters off Israel using a floating gallery and conference space as a forum for questions of boundaries and identity.,"{'main': 'Artists Investigate Identity and Boundaries in Extraterritorial Waters', 'kicker': None, 'content_kicker': None, 'print_headline': 'Artists Probe Identity and Boundaries in Extraterritorial Waters', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Mediterranean Sea', 'rank': 3, 'major': 'N'}]",Foreign,World,184,compound,0.34
185,185,A Moscow court sentenced Aleksandr Poteyev to year in prison on Monday for leaking information that led to the exposure last summer of a Russian spy ring in the United States ,2011-06-27 17:07:37+00:00,A Moscow court sentenced Aleksandr Poteyev to 25 years in prison on Monday for leaking information that led to the exposure last summer of a Russian spy ring in the United States.,"{'main': 'Officer Who Exposed Russian Spies Is Sentenced in Absentia', 'kicker': 'World Briefing | Europe', 'content_kicker': None, 'print_headline': 'Russia: Spy-Exposing Officer Sentenced', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Illegals Program (2010)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Poteyev, Aleksandr', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Chapman, Anna', 'rank': 4, 'major': 'N'}]",Foreign,World,185,compound,-0.1531
186,186,The discovery of a large undersell natural gas field in the region ha given new urgency to a long unsettled issue ,2011-07-11 02:33:47+00:00,The discovery of a large undersea natural gas field in the region has given new urgency to a long-unsettled issue.,"{'main': 'Rival Claims to Sea Territory Made by Israel and Lebanon', 'kicker': None, 'content_kicker': None, 'print_headline': 'Rival Claims to Sea Territory Made by Israel and Lebanon', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Natural Gas', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Lebanon', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 6, 'major': 'N'}]",Foreign,World,186,compound,0.3818
187,187,The large and deadly accidental blast leveled a munition storage facility on Monday killing at least people and wounding dozen more ,2011-07-11 16:20:56+00:00,"The large and deadly accidental blast leveled a munitions storage facility on Monday, killing at least 12 people and wounding dozens more.","{'main': 'Cyprus Navy Chief Dies in Blast at Arms Depot', 'kicker': 'World Briefing | Europe', 'content_kicker': None, 'print_headline': 'Cyprus: Blast at Base Kills Navy Chief', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cyprus', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Suspensions, Dismissals and Resignations', 'rank': 3, 'major': 'N'}]",Foreign,World,187,compound,-0.6908
188,188,Secretary of State Axillary Fordham Clinton on Sunday emphasized Washingtons âstrong support for Greeces commitment to tough austerity measure ,2011-07-17 14:13:21+00:00,Secretary of State Hillary Rodham Clinton on Sunday emphasized Washingtonâs âstrong supportâ for Greeceâs commitment to tough austerity measures.,"{'main': 'In Athens, Clinton Praises Greece for Tackling Its Debt', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Athens, Clinton Praises Greece for Tackling Its Debt', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Clinton, Hillary Rodham', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Greece', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Economic Conditions and Trends', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Credit and Debt', 'rank': 4, 'major': 'N'}]",Foreign,World,188,compound,0.7964
189,189,Critics warned of creeping authoritarianism engineered by Crime Minister Deep Tayyip Erdogan ,2011-07-30 16:43:26+00:00,Critics warned of creeping authoritarianism engineered by Prime Minister Recep Tayyip Erdogan.,"{'main': 'Turkish Prime Minister Climbs a Higher Perch in Wake of Resignations', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Turkish Militaryâs âFour-Star Earthquakeâ Reshapes Political Terrain', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Politics and Government', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Gul, Abdullah', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Erdogan, Recep Tayyip', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Turkey', 'rank': 5, 'major': 'N'}]",Foreign,World,189,compound,-0.7783
190,190,The president of Typhus shuffled his cabinet on Friday but analysis said the move is unlikely to appease the opposition whose backing is needed to pas austerity measure ,2011-08-05 09:34:17+00:00,"The president of Cyprus reshuffled his cabinet on Friday, but analysts said the move is unlikely to appease the opposition, whose backing is needed to pass austerity measures.","{'main': 'Cabinet Shuffle in Cyprus Seeks Backing for Austerity', 'kicker': None, 'content_kicker': None, 'print_headline': 'Cabinet Shuffle in Cyprus Seeks Backing for Austerity', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Cyprus', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Christofias, Demetris', 'rank': 3, 'major': 'N'}]",Foreign,World,190,compound,0.4215
191,191,The possible loss of Egypt a a force for stability in the region is a major concern a are Papa Syria and Turkey ,2011-08-26 20:28:22+00:00,"The possible loss of Egypt as a force for stability in the region is a major concern, as are Gaza, Syria and Turkey.","{'main': 'With Mideast in Turmoil, Israel Debates Strategy', 'kicker': 'News Analysis', 'content_kicker': None, 'print_headline': 'Israel Faces Painful Challenges as Ties Shift With Arab Neighbors in Upheaval', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'International Relations', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Middle East and North Africa Unrest (2010- )', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 4, 'major': 'N'}]",Foreign,World,191,compound,-0.3182
192,192,Highlight from the IHT archive ,2011-09-04 18:03:23+00:00,Highlights from the IHT archives.,"{'main': '100, 75, 50 Years Ago', 'kicker': 'From the International Herald Tribune', 'content_kicker': None, 'print_headline': '100, 75, 50 Years Ago', 'name': None, 'seo': None, 'sub': None}",[],Editorial,Opinion,192,compound,0.34
